pitches,player_id,player_name,total_pitches,pitch_percent,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,spin_rate,velocity,effective_speed,whiffs,swings,takes,eff_min_vel,release_extension,pos3_int_start_distance,pos4_int_start_distance,pos5_int_start_distance,pos6_int_start_distance,pos7_int_start_distance,pos8_int_start_distance,pos9_int_start_distance,pitcher_run_exp,run_exp,bat_speed,swing_length
9,663776,"Sandoval, Patrick",1444,0.6,0.111,0,0.111,0.111,0.098,0.534,0.574,1,9,89.7,10.8,2320,86.6,86.64,0,9,0,0,6.32,108,153,113,150,310,323,293,1.2,-1.2,70.97388714,7.189315714
9,664208,"Maton, Phil",1078,0.8,0,0,0,0,0,0.544,0.578,0,9,83,14,2787,82.5,83.62,0,9,0,1.1,7.16,115,149,123,150,295,326,295,1.8,-1.8,72.636975,7.34805875
9,676106,"Hancock, Emerson",1014,0.9,0,0,0,0,0,0.547,0.582,0,9,86.5,14.2,2282,92,92.23,0,9,0,0.2,6.39,111,144,117,144,292,323,290,1.8,-1.8,72.31677556,7.181682222
9,608379,"Wacha, Michael",2602,0.3,0,0,0,0,0,0.565,0.591,0,9,84.5,13.1,2055,92.2,93.27,0,9,0,1.1,6.73,114,150,118,150,297,319,287,1.8,-1.8,69.9796975,6.61950125
9,445926,"Chavez, Jesse",1044,0.9,0.111,0,0.111,0.111,0.098,0.547,0.573,1,9,84.2,12.4,2155,86.5,86.61,0,9,0,0.1,6.26,109,151,126,149,297,321,290,1.2,-1.2,69.76862778,7.179415556
9,679525,"Marsh, Alec",2161,0.4,0.111,0,0.111,0.111,0.098,0.562,0.6,1,9,93.4,9.9,2148,87.4,87.3,0,9,0,-0.1,6.21,116,147,124,151,295,323,299,1.3,-1.3,71.807785,7.40104
9,665625,"Peguero, Elvis",829,1.1,0.333,0,0.333,0.333,0.294,0.495,0.53,3,9,86.6,10.3,2121,94.1,95.23,0,9,0,1.1,6.88,112,149,118,149,302,318,292,-0.6,0.6,68.97996222,7.219916667
9,615698,"Quantrill, Cal",2643,0.3,0,0,0,0,0,0.595,0.628,0,9,93.8,9.4,1943,84.7,85.27,0,9,0,0.6,6.39,113,151,124,148,303,328,299,1.9,-1.9,73.87459444,7.556851111
9,640462,"Puk, A.J.",1173,0.8,0.222,0.222,0.222,0.444,0.279,0.575,0.612,2,9,86.4,12,2258,88.1,89.11,0,9,0,1,7.11,115,152,119,149,297,319,293,-0.1,0.1,68.18211444,7.445443333
9,681293,"Arrighetti, Spencer",2505,0.4,0.111,0.111,0.111,0.222,0.139,0.493,0.516,1,9,87.9,12,2593,86.6,88.07,0,9,0,1.5,7.23,111,149,121,149,293,324,298,1.4,-1.4,70.69482889,7.362115556
9,543135,"Eovaldi, Nathan",2622,0.3,0.111,0.111,0.111,0.222,0.139,0.556,0.589,1,9,86.9,12.6,2031,89.1,89.44,0,9,0,0.3,6.52,111,147,119,151,301,324,299,2.1,-2.1,71.65995778,7.161502222
9,608718,"Suter, Brent",1022,0.9,0,0,0,0,0,0.535,0.578,0,9,83.2,12.7,2138,86.1,87.96,0,9,0,1.9,7.26,116,147,123,150,289,318,289,2,-2,69.75413556,6.632034444
9,543037,"Cole, Gerrit",1534,0.6,0.111,0,0.111,0.111,0.098,0.656,0.693,1,9,93.1,10.6,2583,87.7,87.4,0,9,0,-0.3,6.19,114,148,129,152,292,326,294,1,-1,70.56017,6.813585
8,656945,"Scott, Tanner",1163,0.7,0.125,0,0.125,0.125,0.11,0.5,0.546,1,8,81.4,12.6,2609,94.8,95,0,8,0,0.2,6.38,115,151,124,148,295,324,290,2.2,-2.2,70.04823,6.627867143
8,621237,"Alvarado, José",1052,0.8,0,0,0,0,0,0.565,0.607,0,8,82.2,14.3,2082,96.1,97.16,0,8,0,1.1,6.84,114,150,127,149,296,323,296,1.2,-1.2,72.2506425,7.03670625
8,614179,"Ruiz, José",835,1,0,0,0,0,0,0.584,0.618,0,8,88.9,11.6,2115,90.3,90.13,0,8,0,-0.2,6.05,109,151,116,149,302,323,287,1.5,-1.5,69.570355,6.6986075
8,675540,"Curry, Xzavion",639,1.3,0,0,0,0,0,0.525,0.554,0,8,81.5,12,2274,84.8,84.5,0,8,0,-0.3,6.17,119,151,128,150,304,322,297,1.4,-1.4,69.54260125,7.27093375
8,571882,"Law, Derek",1368,0.6,0.125,0,0.125,0.125,0.11,0.517,0.557,1,8,85.4,11.3,2239,89.2,89.94,0,8,0,0.7,6.47,109,149,123,147,304,317,295,1.8,-1.8,72.16566714,7.575177143
8,657746,"Ryan, Joe",2106,0.4,0.25,0.25,0.25,0.5,0.314,0.432,0.462,2,8,80.1,13.6,2173,92.5,93.25,0,8,0,0.8,6.86,112,137,117,141,290,318,289,0,0,68.77905,6.698425714
8,672456,"Montero, Keider",1539,0.5,0,0,0,0,0,0.534,0.58,0,8,88.1,10.9,1923,91.2,91.38,0,8,0,0.2,6.39,112,147,122,151,289,331,301,1.9,-1.9,73.25734,7.09362625
8,622554,"Domínguez, Seranthony",1064,0.8,0,0,0,0,0,0.401,0.433,0,8,69.8,17.4,2431,94.1,94.85,0,8,0,0.8,6.51,114,144,121,145,294,326,294,2.1,-2.1,67.19322857,6.808984286
8,607481,"Bummer, Aaron",974,0.8,0,0,0,0,0,0.601,0.645,0,8,87.4,11.9,2369,86.7,86.63,0,8,0,-0.1,6.3,105,150,128,149,304,323,297,1.7,-1.7,67.15353,7.260621429
8,668674,"Erceg, Lucas",947,0.8,0.125,0,0.125,0.125,0.11,0.55,0.59,1,8,87.4,11.1,2060,94.6,95.14,0,8,0,0.5,6.54,113,148,119,149,300,322,297,1.4,-1.4,69.99807286,6.719417143
8,665871,"Assad, Javier",2538,0.3,0.125,0,0.125,0.125,0.11,0.454,0.481,1,8,73.9,17.5,1838,89.7,90.29,0,8,0,0.6,6.59,118,151,118,153,294,319,288,1.9,-1.9,70.44972833,7.139736667
8,607192,"Glasnow, Tyler",2011,0.4,0.125,0,0.125,0.125,0.11,0.409,0.444,1,8,79.5,12,2656,94.1,96.31,0,8,0,2.2,7.39,121,152,128,151,300,314,294,0.7,-0.7,68.24507429,6.767934286
8,682610,"Muñoz, Roddery",1485,0.5,0.125,0,0.125,0.125,0.11,0.496,0.531,1,8,88.5,9.9,2291,90.3,89.71,0,8,0,-0.6,6.01,115,148,103,148,297,322,294,1.2,-1.2,71.012065,7.59836375
8,641540,"Dunning, Dane",1689,0.5,0,0,0,0,0,0.526,0.562,0,8,81.4,12.9,2116,89.2,90.13,0,8,0,0.9,6.99,116,153,117,151,302,326,298,1.7,-1.7,60.862212,5.887784
8,625643,"López, Reynaldo",2110,0.4,0.25,0,0.25,0.25,0.22,0.554,0.581,2,8,86.6,13.8,2168,91.5,91.93,0,8,0,0.4,6.51,118,150,131,149,291,320,297,0.8,-0.8,68.98280625,7.02194375
8,434378,"Verlander, Justin",1580,0.5,0.125,0,0.125,0.125,0.11,0.478,0.511,1,8,79.6,11.9,2493,82.9,82.31,0,8,0,-0.6,6,106,149,119,149,294,320,294,0.8,-0.8,67.14796875,7.4623275
8,471911,"Carrasco, Carlos",1693,0.5,0,0,0,0,0,0.525,0.568,0,8,92.2,10.1,2134,89.2,89.61,0,8,0,0.4,6.48,119,151,128,151,298,319,305,1.6,-1.6,72.29177429,7.455177143
8,592332,"Gausman, Kevin",2958,0.3,0,0,0,0,0,0.569,0.6,0,8,88.1,11,1984,89.5,89.9,0,8,0,0.4,6.66,118,149,117,149,283,320,297,2.3,-2.3,71.16672857,7.159497143
8,642701,"Santana, Dennis",1106,0.7,0.25,0,0.25,0.25,0.22,0.443,0.478,2,8,73.4,15.5,2557,92.2,91.85,0,8,0,-0.4,6,112,149,112,148,298,320,290,0.7,-0.7,68.83851125,7.39236875
8,592351,"Gray, Jon",1620,0.5,0.125,0,0.125,0.125,0.11,0.517,0.545,1,8,90,9.3,2067,93,93.4,0,8,0,0.4,6.55,97,149,120,147,302,329,300,1.9,-1.9,74.130345,7.43069125
8,661403,"Clase, Emmanuel",983,0.8,0.125,0,0.125,0.125,0.11,0.469,0.501,1,8,79.2,15.8,2626,99.8,100.56,0,8,0,0.8,6.56,121,150,122,150,291,316,295,1.4,-1.4,69.76612143,6.886484286
8,656412,"Faedo, Alex",1007,0.8,0,0,0,0,0,0.562,0.592,0,8,88.1,12.4,2338,90.9,90.49,0,8,0,-0.4,6.05,106,148,125,150,293,330,293,1.9,-1.9,72.41255429,7.323675714
8,663855,"Hicks, Jordan",1958,0.4,0.125,0,0.125,0.125,0.11,0.47,0.502,1,8,79.4,18.1,1698,92.7,93.29,0,8,0,0.6,6.57,116,148,123,152,292,318,295,2.1,-2.1,72.56076571,7.239835714
8,681857,"Olson, Reese",1853,0.4,0.125,0,0.125,0.125,0.11,0.572,0.609,1,8,86.3,13.6,2358,91,90.38,0,8,0,-0.6,5.9,115,150,123,147,304,330,291,0.9,-0.9,70.87553143,7.427552857
8,671096,"Abbott, Andrew",2333,0.3,0,0,0,0,0,0.545,0.593,0,8,87.1,11.4,2289,90.1,90.8,0,8,0,0.7,6.61,116,149,122,148,297,321,289,2.4,-2.4,68.72617286,6.884942857
7,657571,"Ferguson, Caleb",940,0.7,0,0,0,0,0,0.442,0.482,0,7,69.3,16.9,2178,92.2,92.47,0,7,0,0.3,6.46,100,146,107,150,285,322,298,2,-2,70.95811714,6.656574286
7,571656,"Farmer, Buck",1170,0.6,0,0,0,0,0,0.41,0.442,0,7,77.1,14.7,2502,87.2,86.71,0,7,0,-0.5,6.01,113,148,122,150,303,326,289,1.7,-1.7,72.315595,7.479625
7,663567,"Lambert, Peter",1039,0.7,0,0,0,0,0,0.445,0.477,0,7,83.9,9.3,2160,89.9,90.39,0,7,0,0.5,6.46,106,147,117,148,303,326,296,2.3,-2.3,69.05936,7.041335714
7,579328,"Kikuchi, Yusei",2923,0.2,0.143,0,0.143,0.143,0.126,0.436,0.467,1,7,77.1,17.6,2331,91.5,92.43,0,7,0,0.9,6.91,107,147,116,140,301,323,291,0.7,-0.7,74.09968143,6.705597143
7,666277,"Soriano, George",519,1.3,0.143,0.143,0.143,0.286,0.179,0.573,0.606,1,7,93,9.9,2259,88.4,88.59,0,7,0,0.2,6.37,117,151,122,149,299,321,299,0.8,-0.8,75.09380833,7.598706667
7,669461,"Liberatore, Matthew",1358,0.5,0,0,0,0,0,0.485,0.528,0,7,91.8,10.6,2545,91.3,91.51,0,7,0,0.2,6.31,107,141,113,142,295,315,297,1.4,-1.4,71.49851429,7.143937143
7,570632,"Ureña, José",1760,0.4,0,0,0,0,0,0.61,0.653,0,7,89.9,10.9,2062,94,93.91,0,7,0,-0.1,6.24,120,150,123,151,304,322,300,1.5,-1.5,69.92435,7.082088333
7,683003,"Jones, Jared",1912,0.4,0,0,0,0,0,0.49,0.525,0,7,87.6,15.3,2474,89.5,90.63,0,7,0,1.1,6.74,113,148,109,147,308,318,290,1.7,-1.7,70.17316833,7.357001667
7,608723,"Voth, Austin",974,0.7,0,0,0,0,0,0.513,0.552,0,7,74.3,19.6,2531,84,83.97,0,7,0,0,6.39,115,149,119,151,285,315,288,0.3,-0.3,65.31698143,6.950074286
7,689017,"Knack, Landon",1149,0.6,0,0,0,0,0,0.621,0.659,0,7,91.8,10.7,2430,83.6,83.11,0,7,0,-0.5,5.8,117,151,118,150,300,312,291,1.4,-1.4,73.03423,7.566271429
7,670174,"Winckowski, Josh",1240,0.6,0,0,0,0,0,0.473,0.509,0,7,86.4,12,2186,90.4,91.03,0,7,0,0.6,6.6,106,142,108,139,280,313,303,2.5,-2.5,71.52003,6.84474
7,678368,"Bellozo, Valente",1094,0.6,0,0,0,0,0,0.535,0.575,0,7,85.5,9.9,2206,84.6,84.04,0,7,0,-0.6,6.03,104,147,123,148,304,322,298,1.1,-1.1,66.688415,6.950156667
7,665152,"Kremer, Dean",2171,0.3,0,0,0,0,0,0.526,0.568,0,7,81.1,14,2125,89.3,88.81,0,7,0,-0.5,6.13,110,149,121,148,300,328,298,1.7,-1.7,73.83991333,7.344716667
7,543339,"Hudson, Daniel",999,0.7,0,0,0,0,0,0.509,0.545,0,7,85.4,11.4,2490,93,93.39,0,7,0,0.4,6.41,113,150,137,152,292,313,295,1.3,-1.3,68.33537,7.470414286
7,679885,"Martinez, Justin",1177,0.6,0,0,0,0,0,0.533,0.574,0,7,84.5,11.7,2255,93.2,93.77,0,7,0,0.6,6.51,99,141,111,140,307,319,295,1.9,-1.9,70.13696,7.234578571
7,682120,"Herrin, Tim",1011,0.7,0.286,0,0.286,0.286,0.252,0.556,0.595,2,7,89.2,9.9,2313,89.2,89.8,0,7,0,0.6,6.63,110,152,119,147,300,321,298,0.9,-0.9,69.373735,6.946941667
7,667755,"Soriano, José",1737,0.4,0.143,0,0.143,0.143,0.126,0.64,0.674,1,7,90.1,11.1,1916,97.8,98.5,0,7,0,0.7,6.59,110,146,125,150,296,323,298,1.2,-1.2,66.964416,6.9159
7,662253,"Muñoz, Andrés",951,0.7,0,0,0,0,0,0.519,0.56,0,7,85.3,11.1,2277,94.2,95.17,0,7,0,1,6.77,121,150,118,148,291,319,295,1.6,-1.6,72.57361143,7.669494286
7,657612,"Hill, Tim",982,0.7,0.143,0,0.143,0.143,0.126,0.449,0.486,1,7,90.6,7.6,1981,88.7,89.34,0,7,0,0.6,6.87,108,151,117,151,301,325,288,1.5,-1.5,68.21326833,6.905625
7,669060,"Wilson, Bryse",1643,0.4,0.143,0,0.143,0.143,0.126,0.536,0.571,1,7,82,15.4,2144,88.3,88.67,0,7,0,0.4,6.5,116,152,128,150,302,325,300,0.9,-0.9,67.05160429,6.578225714
7,641302,"Alexander, Tyler",1668,0.4,0,0,0,0,0,0.468,0.492,0,7,84.1,11.7,2196,84.7,84.81,0,7,0,0.1,6.24,103,149,125,149,306,330,297,1.4,-1.4,74.39917,7.377232
7,506433,"Darvish, Yu",1261,0.6,0,0,0,0,0,0.546,0.579,0,7,88.9,9.3,2543,81.5,81.5,0,7,0,0,6.46,122,150,111,151,299,320,293,1.4,-1.4,69.024596,7.389074
7,621111,"Buehler, Walker",1336,0.5,0,0,0,0,0,0.517,0.558,0,7,81.1,14.4,2278,91.5,92.26,0,7,0,0.8,6.46,114,148,128,153,289,317,301,1.5,-1.5,67.16753714,6.757898571
7,686730,"Spiers, Carson",1554,0.5,0.286,0,0.286,0.286,0.252,0.568,0.597,2,7,77.7,16.3,2341,88.6,89.54,0,7,0,0.9,6.74,118,146,126,151,299,320,293,0.5,-0.5,62.00542429,6.346591429
7,665795,"Cabrera, Edward",1734,0.4,0,0,0,0,0,0.626,0.671,0,7,93.6,11.6,2090,93.9,93.99,0,7,0,0.1,6.6,116,149,116,150,299,321,296,1.7,-1.7,76.602395,7.50754
7,666157,"Lodolo, Nick",1864,0.4,0,0,0,0,0,0.616,0.669,0,7,82.1,13.7,2218,89.4,89.23,0,7,0,-0.2,6.27,100,149,122,146,301,318,285,1.7,-1.7,71.48922429,7.678035714
7,671106,"Allen, Logan",1665,0.4,0.286,0,0.286,0.286,0.252,0.582,0.633,2,7,96,8.6,1819,85.9,86.04,0,7,0,0.1,6.33,112,154,120,146,297,319,296,0.5,-0.5,70.93618714,7.114715714
7,608334,"Fulmer, Carson",1472,0.5,0.143,0,0.143,0.143,0.126,0.495,0.53,1,7,81.6,15,2029,91.1,91.09,0,7,0,0,6.39,107,144,108,142,305,320,291,0.6,-0.6,71.95221,6.988848571
7,663773,"Hoeing, Bryan",782,0.9,0.143,0,0.143,0.143,0.126,0.463,0.506,1,7,79.1,12.7,1960,91.1,91.69,0,7,0,0.6,6.74,103,147,118,147,298,324,295,1.1,-1.1,67.6748325,6.52199
6,663423,"Thornton, Trent",1139,0.5,0,0,0,0,0,0.579,0.627,0,6,94,9.5,2826,86.9,86.73,0,6,0,-0.2,6.13,119,149,125,148,290,320,290,1.5,-1.5,69.79548167,7.359041667
6,664875,"Lawrence, Justin",1081,0.6,0.167,0,0.167,0.167,0.147,0.625,0.667,1,6,90.1,11.2,2693,89.2,89.4,0,6,0,0.2,6.42,116,152,127,149,303,330,299,0.2,-0.2,75.78101,7.556768333
6,663765,"Woodford, Jake",618,1,0.333,0.167,0.333,0.5,0.356,0.494,0.529,2,6,74.8,19.2,2310,87.5,87.75,0,6,0,0.3,6.32,125,149,119,152,297,323,300,-0.1,0.1,67.05677333,6.882428333
6,666205,"Muller, Kyle",725,0.8,0,0,0,0,0,0.485,0.518,0,6,86.4,13.7,2364,88.4,88.57,0,6,0,0.2,6.6,96,148,118,148,292,318,291,1.5,-1.5,68.71038833,7.042716667
6,642048,"Saucedo, Tayler",626,1,0,0,0,0,0,0.557,0.599,0,6,85.3,11.2,2227,85.9,86.75,0,6,0,1,6.87,115,149,114,145,296,322,292,1.5,-1.5,71.83049,7.6580625
6,657649,"Koenig, Jared",1017,0.6,0.167,0,0.167,0.167,0.147,0.389,0.425,1,6,75.5,16,2440,90.7,90.5,0,6,0,-0.1,6.12,106,150,114,150,300,319,286,0.9,-0.9,72.08177167,7.175245
6,502085,"Robertson, David",1211,0.5,0,0,0,0,0,0.651,0.683,0,6,92.9,10.2,2651,88.7,89.18,0,6,0,0.5,6.6,118,145,115,148,300,329,298,1.4,-1.4,71.807998,6.970294
6,677960,"Weathers, Ryan",1413,0.4,0.167,0,0.167,0.167,0.147,0.561,0.596,1,6,86.8,12.7,2205,91.6,90.78,0,6,0,-0.8,5.78,113,151,122,148,301,318,295,1.4,-1.4,72.14607833,7.142661667
6,677944,"Cecconi, Slade",1291,0.5,0,0,0,0,0,0.644,0.677,0,6,96.5,9.5,2182,88.4,88.7,0,6,0,0.3,6.58,98,148,118,151,295,314,287,1.2,-1.2,71.26089,7.30551
6,671212,"Boyle, Joe",966,0.6,0.5,0,0.5,0.5,0.441,0.547,0.591,3,6,93,9.3,2603,93,93.43,0,6,0,0.4,6.63,112,149,118,151,292,321,296,-1.6,1.6,70.820642,7.31388
6,686973,"Varland, Louie",901,0.7,0,0,0,0,0,0.556,0.59,0,6,90.3,10.5,2370,87.3,88.63,0,6,0,1.3,6.88,114,151,117,149,299,326,293,1.2,-1.2,68.34268,7.6714325
6,694973,"Skenes, Paul",2125,0.3,0,0,0,0,0,0.431,0.463,0,6,80.5,13.2,1998,94,94,0,6,0,0,6.38,106,148,114,147,308,324,296,1.7,-1.7,69.951885,7.724188333
6,689147,"Kerkering, Orion",1087,0.6,0.167,0,0.167,0.167,0.147,0.647,0.684,1,6,88.8,12,2509,91,90.73,0,6,0,-0.3,6.2,112,150,129,148,298,321,289,0.4,-0.4,72.78218667,7.518178333
6,643410,"Leiter Jr., Mark",1015,0.6,0.167,0,0.167,0.167,0.147,0.574,0.614,1,6,94.6,9.5,1570,88.4,88.87,0,6,0,0.5,6.62,118,149,120,153,294,322,299,0.3,-0.3,75.24357833,7.307288333
6,519293,"Smith, Will",673,0.9,0.167,0,0.167,0.167,0.147,0.61,0.654,1,6,85.3,15.5,2277,87.8,87.97,0,6,0,0.2,6.2,104,149,111,149,296,324,296,0.2,-0.2,66.85052667,6.665861667
6,593974,"Peralta, Wandy",613,1,0.167,0,0.167,0.167,0.147,0.519,0.538,1,6,84.1,14.7,2152,91.5,90.62,0,6,0,-0.9,5.77,110,148,132,152,297,322,299,1.1,-1.1,69.702385,7.582693333
6,605397,"Musgrove, Joe",1582,0.4,0,0,0,0,0,0.553,0.587,0,6,85.9,9.3,2617,86.5,86.28,0,6,0,-0.2,6.13,115,149,115,151,293,323,293,1.4,-1.4,70.509426,7.549012
6,656464,"Ginkel, Kevin",1184,0.5,0,0,0,0,0,0.5,0.545,0,6,82.8,11.3,2398,89.8,90.77,0,6,0,1,6.78,116,151,124,150,301,317,294,1.7,-1.7,71.577505,7.205003333
6,640451,"Harvey, Hunter",906,0.7,0.167,0,0.167,0.167,0.147,0.468,0.51,1,6,76.4,17.7,1905,96.1,96.33,0,6,0,0.2,6.45,116,147,123,151,306,328,304,0.7,-0.7,67.22305333,6.214081667
6,663542,"Hudson, Bryan",927,0.6,0,0,0,0,0,0.472,0.508,0,6,79.1,16.3,2277,88.8,90.7,0,6,0,1.9,7.45,101,149,121,146,296,319,300,1.2,-1.2,71.224686,6.83767
6,667463,"King, John",857,0.7,0.167,0,0.167,0.167,0.147,0.469,0.505,1,6,81.5,11.3,2038,90.7,90.55,0,6,0,-0.1,6.15,112,141,101,141,304,318,294,-0.6,0.6,69.97120333,7.00914
6,683769,"Gaddis, Hunter",1075,0.6,0.167,0,0.167,0.167,0.147,0.547,0.595,1,6,86.2,14.3,2356,90.6,91.5,0,6,0,0.9,6.7,113,144,124,143,304,322,297,0,0,71.68696833,7.581393333
6,605288,"Houser, Adrian",1131,0.5,0.167,0.167,0.167,0.333,0.209,0.543,0.573,1,6,91.5,10.8,1843,89.4,90.28,0,6,0,0.9,6.92,117,149,115,148,295,320,294,1.1,-1.1,69.97942333,7.406531667
6,605452,"Ross, Joe",1197,0.5,0,0,0,0,0,0.609,0.631,0,6,86.8,16.7,2021,89.2,89.95,0,6,0,0.7,6.78,113,151,126,147,309,324,301,1.5,-1.5,74.70829667,7.229968333
6,693433,"Woo, Bryan",1716,0.3,0,0,0,0,0,0.471,0.51,0,6,85.3,15.5,2230,93.9,94.6,0,6,0,0.7,6.75,114,150,110,149,293,319,296,1.4,-1.4,70.39009333,6.878095
6,592094,"Adam, Jason",1109,0.5,0,0,0,0,0,0.572,0.608,0,6,91,9.5,2447,88.6,88.8,0,6,0,0.2,6.42,114,149,125,149,301,326,299,1.2,-1.2,70.82565833,7.584225
6,668909,"Williams, Gavin",1368,0.4,0,0,0,0,0,0.484,0.526,0,6,85,13.5,2268,92.4,94.15,0,6,0,1.8,7.28,119,151,122,149,294,317,297,1.5,-1.5,69.381155,7.110846667
6,672582,"Zerpa, Angel",951,0.6,0,0,0,0,0,0.599,0.632,0,6,92.5,9.7,2160,94.6,93.85,0,6,0,-0.8,5.78,116,151,121,150,304,323,298,1.8,-1.8,70.748455,6.74822
6,518585,"Cruz, Fernando",1138,0.5,0,0,0,0,0,0.552,0.583,0,6,88.2,10,2348,92,93.1,0,6,0,1.1,6.88,115,150,126,149,295,317,286,2.9,-2.9,69.68042833,6.890398333
6,664854,"Helsley, Ryan",931,0.6,0,0,0,0,0,0.484,0.513,0,6,80.7,15.5,2437,90.5,91.08,0,6,0,0.6,6.53,107,143,115,140,297,309,293,1.1,-1.1,66.67280667,7.5594
6,607455,"Banda, Anthony",774,0.8,0,0,0,0,0,0.494,0.535,0,6,85.2,16.8,2127,93.4,93.57,0,6,0,0.2,6.38,104,150,127,150,293,312,296,1.7,-1.7,70.516525,6.587871667
6,608371,"Sims, Lucas",885,0.7,0.167,0,0.167,0.167,0.147,0.682,0.741,1,6,85.2,13.3,2953,86.5,85.95,0,6,0,-0.6,5.83,114,147,127,150,287,320,295,1.2,-1.2,72.401266,7.534426
6,686580,"Slaten, Justin",811,0.7,0,0,0,0,0,0.586,0.625,0,6,86.7,13,2501,90,90.73,0,6,0,0.7,6.68,121,151,121,151,281,319,298,1.1,-1.1,70.30440167,7.230348333
6,676962,"Brown, Ben",849,0.7,0.333,0,0.333,0.333,0.294,0.632,0.671,2,6,101.8,8,2173,94.7,95.47,0,6,0,0.8,6.73,108,146,116,146,307,326,292,-0.6,0.6,73.163776,7.029002
6,489446,"Yates, Kirby",1027,0.6,0,0,0,0,0,0.576,0.602,0,6,95.6,8.2,1847,89.6,89.12,0,6,0,-0.5,6.1,108,152,116,148,296,321,292,1.7,-1.7,70.00825833,7.56463
6,669358,"Baz, Shane",1206,0.5,0,0,0,0,0,0.534,0.572,0,6,86.2,11.3,2415,89.1,89.4,0,6,0,0.3,6.55,104,150,110,149,300,330,296,2,-2,71.127544,7.025486
6,657514,"Bernardino, Brennan",860,0.7,0,0,0,0,0,0.572,0.615,0,6,91.5,10.2,2627,82.1,81.1,0,6,0,-0.9,5.57,108,150,126,151,279,322,305,2,-2,72.08126667,7.033798333
6,571510,"Boyd, Matthew",669,0.9,0.333,0.167,0.333,0.5,0.356,0.565,0.6,2,6,94.1,9,2175,85.9,86.02,0,6,0,0.1,6.32,118,153,131,149,305,323,293,-1.5,1.5,69.42225,7.694901667
6,605121,"Anderson, Justin",945,0.6,0.333,0,0.333,0.333,0.294,0.65,0.689,2,6,92.3,10.7,2211,93.9,94.65,0,6,0,0.7,6.75,113,144,115,142,291,323,295,-0.1,0.1,70.693948,6.480394
6,690986,"Harrison, Kyle",2078,0.3,0.167,0,0.167,0.167,0.147,0.623,0.665,1,6,93.6,10.3,2091,89.9,90.37,0,6,0,0.6,6.73,103,146,112,146,291,319,291,0.5,-0.5,72.43350333,7.252486667
6,572955,"Johnson, Pierce",916,0.7,0.167,0,0.167,0.167,0.147,0.648,0.688,1,6,88.2,11.7,2849,87.9,87.02,0,6,0,-0.9,5.82,99,150,110,144,302,323,292,1.2,-1.2,72.65284167,7.521488333
6,668338,"Miller, Tyson",934,0.6,0,0,0,0,0,0.585,0.622,0,6,91.3,10.2,2387,83.3,84.45,0,6,0,1.1,7.15,117,151,120,151,303,327,295,1.9,-1.9,73.30227167,7.0003
6,458681,"Lynn, Lance",2039,0.3,0,0,0,0,0,0.561,0.607,0,6,82.7,13.5,2328,88.6,89.05,0,6,0,0.5,6.42,124,147,118,152,299,321,304,1.1,-1.1,70.68627,7.619021667
6,607074,"Rodón, Carlos",3102,0.2,0,0,0,0,0,0.508,0.547,0,6,81.6,15,2350,92.6,92.03,0,6,0,-0.6,6.17,114,151,117,151,295,325,284,1.7,-1.7,72.507875,7.21813
5,671345,"Foley, Jason",905,0.6,0.4,0.4,0.4,0.8,0.494,0.548,0.59,2,5,88.3,11.4,2116,93.7,94.62,0,5,0,0.9,6.7,113,149,111,149,294,322,293,-1.3,1.3,72.284924,7.319252
5,687424,"Maldonado, Anthony",297,1.7,0,0,0,0,0,0.586,0.614,0,5,88.8,11.4,2464,90.2,89.4,0,5,0,-0.8,5.84,112,150,116,151,294,315,293,1.2,-1.2,76.555524,8.079232
5,573124,"Rogers, Taylor",1082,0.5,0.4,0,0.4,0.4,0.353,0.381,0.411,2,5,85.8,7.2,2499,84.3,83.16,0,5,0,-1.1,5.66,117,148,120,151,287,319,303,0.1,-0.1,66.18974667,7.00428
5,687792,"Herz, DJ",1586,0.3,0.2,0.2,0.2,0.4,0.251,0.609,0.662,1,5,87.1,11.4,2248,87.2,87.92,0,5,0,0.7,6.62,97,142,115,134,310,327,297,0.7,-0.7,69.38256,7.528606
5,690544,"Horn, Bailey",303,1.7,0,0,0,0,0,0.577,0.607,0,5,96.4,7.8,2694,85.6,85.52,0,5,0,-0.1,6.14,110,152,122,150,290,325,300,1,-1,73.22891,6.9271
5,605177,"Chafin, Andrew",967,0.5,0.2,0,0.2,0.2,0.176,0.402,0.433,1,5,76.3,11.8,2285,88.2,88.88,0,5,0,0.7,6.64,103,145,95,147,281,313,289,0.5,-0.5,63.97566,6.457822
5,518886,"Kimbrel, Craig",963,0.5,0,0,0,0,0,0.578,0.617,0,5,98.9,7.2,2393,90.2,91.22,0,5,0,1,6.9,122,148,115,151,306,325,294,0.8,-0.8,67.7044025,6.545025
5,686539,"Cronin, Declan",1096,0.5,0,0,0,0,0,0.42,0.454,0,5,80,15,2753,88.6,88.3,0,5,0,-0.3,5.92,112,150,114,146,298,313,281,1.2,-1.2,66.8175475,6.741965
5,700270,"Diaz, Yilber",469,1.1,0,0,0,0,0,0.578,0.609,0,5,84.6,12.4,2421,91.5,90.9,0,5,0,-0.6,5.9,108,139,124,138,300,317,298,1,-1,68.6137675,7.17748
